"daytime","policeDistrict","date","actual_date","year","doy","temp_K","callscount","temp_F","UTCI"
1,"Northern","2021-10-29",2021301,2021,301,287.256,0,57.3908,277.399473826091
1,"Northern","2021-11-01",2021304,2021,304,289.874285714286,0,62.1037142857148,280.814414978027
1,"Northern","2021-11-02",2021305,2021,305,291.136756756757,0,64.3761621621626,277.920374552409
1,"Northern","2021-11-04",2021307,2021,307,285.414594594595,0,54.076270270271,278.419490814209
1,"Northern","2021-11-05",2021308,2021,308,279.169,0,42.8342,275.840326944987
1,"Northern","2021-11-06",2021309,2021,309,284.054054054054,0,51.6272972972973,276.070574442546
1,"Northern","2021-11-07",2021310,2021,310,286.383243243243,0,55.8198378378374,277.325790405273
1,"Northern","2021-11-08",2021311,2021,311,282.611428571429,0,49.0305714285722,278.587590535482
1,"Northern","2021-11-09",2021312,2021,312,292.227567567568,0,66.3396216216224,282.98842493693
1,"Northern","2021-11-10",2021313,2021,313,294.931351351351,0,71.2064324324318,284.230913798014
1,"Northern","2021-11-11",2021314,2021,314,293.706285714286,0,69.0013142857149,281.560609181722
1,"Northern","2021-11-17",2021320,2021,320,284.953513513514,0,53.2463243243252,277.797342936198
1,"Northern","2021-11-19",2021322,2021,322,292.923243243243,0,67.5918378378375,268.412006378174
1,"Northern","2021-11-20",2021323,2021,323,282.334594594595,1,48.532270270271,272.207609812419
1,"Northern","2021-11-21",2021324,2021,324,276.907272727273,0,38.7630909090914,275.200106302897
1,"Northern","2021-11-22",2021325,2021,325,284.551351351351,0,52.5224324324318,273.816410064697
1,"Northern","2021-11-24",2021327,2021,327,279.862702702703,0,44.0828648648655,270.970586140951
1,"Northern","2021-11-25",2021328,2021,328,282.482702702703,0,48.7988648648655,274.98105875651
1,"Northern","2021-11-27",2021330,2021,330,281.108275862069,0,46.3248965517242,261.775802612305
1,"Northern","2021-11-28",2021331,2021,331,280.262162162162,0,44.8018918918916,276.987335205078
1,"Northern","2021-11-30",2021333,2021,333,281.285945945946,0,46.6447027027029,270.815587361654
1,"Northern","2021-12-02",2021335,2021,335,284.701081081081,0,52.7919459459458,277.142862955729
1,"Northern","2021-12-04",2021337,2021,337,281.615,0,47.2370000000001,280.615065256755
1,"Northern","2021-12-05",2021338,2021,338,287.731891891892,0,58.2474054054057,274.021817525228
1,"Northern","2021-12-06",2021339,2021,339,283.627333333333,0,50.8591999999995,278.548739115397
1,"Northern","2021-12-13",2021346,2021,346,282.218333333333,0,48.3229999999995,273.904863993327
1,"Northern","2021-12-14",2021347,2021,347,284.088648648649,0,51.6895675675682,274.667823791504
1,"Northern","2021-12-15",2021348,2021,348,284.617142857143,0,52.6408571428574,275.061278025309
1,"Northern","2021-12-16",2021349,2021,349,285.051351351351,0,53.4224324324318,276.920748392741
1,"Northern","2021-12-21",2021354,2021,354,278.845945945946,0,42.2527027027029,269.956106821696
1,"Northern","2021-12-23",2021356,2021,356,280.065454545455,0,44.447818181819,267.306700388591
1,"Northern","2021-12-24",2021357,2021,357,276.207027027027,0,37.5026486486486,271.469585418701
1,"Northern","2021-12-25",2021358,2021,358,283.583783783784,0,50.7808108108112,276.769425710042
1,"Northern","2021-12-27",2021360,2021,360,286.261621621622,0,55.6009189189196,269.989246368408
1,"Northern","2022-01-05",2022004,2022,4,271.316774193548,0,28.7001935483864,264.649445851644
1,"Northern","2022-01-08",2022007,2022,7,269.715675675676,0,25.8182162162168,261.731790542603
1,"Northern","2022-01-09",2022008,2022,8,272.549189189189,0,30.9185405405403,261.275979995728
1,"Northern","2022-01-12",2022011,2022,11,272.693333333333,0,31.1779999999994,262.988801956177
1,"Northern","2022-01-14",2022013,2022,13,276.645714285714,1,38.2922857142853,267.369598388672
1,"Northern","2022-01-15",2022014,2022,14,280.434736842105,0,45.112526315789,257.402053833008
1,"Northern","2022-01-23",2022022,2022,22,272.604137931034,0,31.0174482758613,265.869364420573
1,"Northern","2022-01-24",2022023,2022,23,277.970588235294,0,40.6770588235292,266.548142751058
1,"Northern","2022-01-25",2022024,2022,24,277.569189189189,0,39.9545405405402,268.410975138346
1,"Northern","2022-01-27",2022026,2022,26,274.477297297297,0,34.3891351351347,265.579186121623
1,"Northern","2022-01-28",2022027,2022,27,275.251351351351,0,35.7824324324318,269.722918192546
1,"Northern","2022-02-01",2022031,2022,31,272.433333333333,0,30.7099999999994,268.568511962891
1,"Northern","2022-02-02",2022032,2022,32,278.349230769231,0,41.3586153846158,272.212861378988
1,"Northern","2022-02-03",2022033,2022,33,277.664864864865,0,40.1267567567571,273.500984191895
1,"Northern","2022-02-06",2022036,2022,36,274.946666666667,0,35.2340000000006,266.867483774821
1,"Northern","2022-02-07",2022037,2022,37,276.654594594595,0,38.308270270271,274.180145263672
1,"Northern","2022-02-09",2022039,2022,39,280.957297297297,0,46.0531351351346,271.810262044271
1,"Northern","2022-02-10",2022040,2022,40,283.044864864865,0,49.8107567567571,272.405742645264
1,"Northern","2022-02-11",2022041,2022,41,286.785945945946,0,56.5447027027029,275.115782419841
1,"Northern","2022-02-12",2022042,2022,42,286.928108108108,0,56.8005945945945,274.834403991699
1,"Northern","2022-02-16",2022046,2022,46,277.604516129032,0,40.0181290322576,266.751183827718
1,"Northern","2022-02-17",2022047,2022,47,279.218333333333,0,42.9229999999995,273.120909372966
1,"Northern","2022-02-21",2022051,2022,51,279.587567567568,0,43.5876216216224,271.948740641276
1,"Northern","2022-02-22",2022052,2022,52,287.761621621622,0,58.3009189189196,276.24356842041
1,"Northern","2022-02-27",2022057,2022,57,273.017142857143,0,31.7608571428575,270.772371927897
1,"Northern","2022-02-28",2022058,2022,58,284.710810810811,0,52.8094594594598,272.972661336263
1,"Northern","2022-03-01",2022059,2022,59,285.690810810811,0,54.5734594594598,271.389995574951
1,"Northern","2022-03-04",2022062,2022,62,288.631351351351,0,59.8664324324318,270.418769836426
1,"Northern","2022-03-05",2022063,2022,63,280.721875,0,45.6293750000001,274.195112864176
1,"Northern","2022-03-06",2022064,2022,64,287.064864864865,0,57.046756756757,278.168869018555
1,"Northern","2022-03-11",2022069,2022,69,286.899459459459,1,56.7490270270263,278.434908548991
1,"Northern","2022-03-12",2022070,2022,70,289.878378378378,1,62.1110810810804,262.411087036133
1,"Northern","2022-03-15",2022073,2022,73,291.561081081081,0,65.1399459459458,279.393235524495
1,"Northern","2022-03-16",2022074,2022,74,293.257837837838,0,68.1941081081084,283.766558329264
1,"Northern","2022-03-17",2022075,2022,75,297.482702702703,0,75.7988648648655,280.146606445312
1,"Northern","2022-03-19",2022077,2022,77,299.01027027027,0,78.548486486486,284.064212799072
1,"Northern","2022-03-22",2022080,2022,80,295.402162162162,0,72.0538918918917,281.963680267334
1,"Northern","2022-03-26",2022084,2022,84,293.432972972973,0,68.5093513513515,273.566632588704
1,"Northern","2022-03-30",2022088,2022,88,282.032432432432,0,47.9883783783777,272.390383402507
1,"Northern","2022-04-02",2022091,2022,91,283.36,0,50.3780000000001,274.772491455078
1,"Northern","2022-04-03",2022092,2022,92,291.966486486487,0,65.8696756756766,276.030834197998
1,"Northern","2022-04-05",2022094,2022,94,292.455135135135,0,66.749243243243,279.985378265381
1,"Northern","2022-04-09",2022098,2022,98,295.886486486487,0,72.9256756756766,279.035846710205
1,"Northern","2022-04-10",2022099,2022,99,286.6125,0,56.2325000000001,270.928340911865
1,"Northern","2022-04-12",2022101,2022,101,285.675,0,54.5450000000001,285.919835408529
1,"Northern","2022-04-13",2022102,2022,102,296.250909090909,0,73.5816363636362,291.345293680827
1,"Northern","2022-04-15",2022104,2022,104,303.86,0,87.2780000000001,284.460227966309
1,"Northern","2022-04-16",2022105,2022,105,301.577297297297,0,83.1691351351346,283.331864674886
1,"Northern","2022-04-17",2022106,2022,106,300.934482758621,0,82.0120689655179,279.214467366536
1,"Northern","2022-04-18",2022107,2022,107,293.167857142857,0,68.0321428571426,270.439130147298
1,"Northern","2022-04-21",2022110,2022,110,295.16972972973,0,71.6355135135141,279.800684611003
1,"Northern","2022-04-23",2022112,2022,112,300.462162162162,0,81.1618918918916,286.547879536947
1,"Northern","2022-04-25",2022114,2022,114,303.81027027027,0,87.188486486486,286.292724609375
1,"Northern","2022-04-29",2022118,2022,118,291.147058823529,0,64.3947058823522,278.607889811198
1,"Northern","2022-04-30",2022119,2022,119,296.891891891892,0,74.7354054054056,283.20739364624
1,"Northern","2022-05-01",2022120,2022,120,297.366,0,75.5888,283.285002390544
1,"Northern","2022-05-03",2022122,2022,122,299.89027027027,0,80.132486486486,287.393349965413
1,"Northern","2022-05-10",2022129,2022,129,297.143783783784,0,75.1888108108112,282.817236582438
1,"Northern","2022-05-11",2022130,2022,130,301.864324324324,0,83.6857837837833,285.708958943685
1,"Northern","2022-05-12",2022131,2022,131,294.361333333333,0,70.1803999999994,287.754044850667
1,"Northern","2022-05-13",2022132,2022,132,300.34,0,80.942,289.28432337443
1,"Northern","2022-05-18",2022137,2022,137,304.825405405405,0,89.015729729729,289.202011108398
1,"Northern","2022-05-19",2022138,2022,138,297.41945945946,0,75.685027027028,291.807214101156
1,"Northern","2022-05-20",2022139,2022,139,300.637419354839,0,81.4773548387102,296.323029836019
1,"Northern","2022-05-23",2022142,2022,142,308.806486486487,0,96.1816756756767,292.030372619629
1,"Northern","2022-05-24",2022143,2022,143,301.291724137931,1,82.6551034482758,286.856105804443
1,"Northern","2022-05-29",2022148,2022,148,303.116923076923,0,85.9404615384614,295.466283162435
1,"Northern","2022-05-30",2022149,2022,149,305.485945945946,0,90.2047027027029,297.625157674154
1,"Northern","2022-05-31",2022150,2022,150,305.165925925926,0,89.6286666666668,300.367949167887
1,"Northern","2022-06-01",2022151,2022,151,311.026486486486,1,100.177675675675,301.476680755615
1,"Northern","2022-06-02",2022152,2022,152,304.531176470588,0,88.4861176470584,300.354934692383
1,"Northern","2022-06-03",2022153,2022,153,308.272432432432,0,95.2203783783777,294.73815536499
1,"Northern","2022-06-05",2022155,2022,155,307.33125,0,93.5262500000001,291.565339406331
1,"Northern","2022-06-06",2022156,2022,156,305.350810810811,0,89.9614594594599,292.645899454753
1,"Northern","2022-06-07",2022157,2022,157,306.228108108108,0,91.5405945945945,290.748725891113
1,"Northern","2022-06-10",2022160,2022,160,300.786666666667,0,81.7460000000006,292.953430175781
1,"Northern","2022-06-11",2022161,2022,161,300.273793103448,0,80.8228275862064,293.384436289469
1,"Northern","2022-06-14",2022164,2022,164,307.157647058824,0,93.2137647058833,300.188986460368
1,"Northern","2022-06-16",2022166,2022,166,306.134054054054,0,91.3712972972972,296.450621287028
1,"Northern","2022-06-18",2022168,2022,168,306.360540540541,0,91.7789729729739,291.035621643066
1,"Northern","2022-06-19",2022169,2022,169,301.195,0,82.481,286.590606689453
1,"Northern","2022-06-20",2022170,2022,170,301.334054054054,0,82.7312972972972,291.40557607015
1,"Northern","2022-06-21",2022171,2022,171,307.956756756757,0,94.6521621621626,295.092903137207
1,"Northern","2022-06-26",2022176,2022,176,308.540540540541,0,95.7029729729738,297.931440989176
1,"Northern","2022-06-27",2022177,2022,177,305.2704,0,89.81672,297.299601236979
1,"Northern","2022-06-29",2022179,2022,179,302.848648648649,0,85.4575675675682,296.523431142171
1,"Northern","2022-06-30",2022180,2022,180,308.321621621622,0,95.3089189189196,298.974952697754
1,"Northern","2022-07-01",2022181,2022,181,309.475135135135,0,97.3852432432431,300.41957728068
1,"Northern","2022-07-02",2022182,2022,182,308.657297297297,0,95.9131351351347,300.72311147054
1,"Northern","2022-07-03",2022183,2022,183,310.964761904762,0,100.066571428572,300.255100250244
1,"Northern","2022-07-05",2022185,2022,185,310.336216216216,0,98.9351891891888,297.78523127238
1,"Northern","2022-07-12",2022192,2022,192,307.372972972973,0,93.6013513513514,297.599135080973
1,"Northern","2022-07-13",2022193,2022,193,302.24,0,84.3620000000001,300.858652750651
1,"Northern","2022-07-14",2022194,2022,194,309.647567567568,0,97.6956216216224,300.107791900635
1,"Northern","2022-07-15",2022195,2022,195,305.129655172414,0,89.5633793103453,299.413829803467
1,"Northern","2022-07-16",2022196,2022,196,309.431891891892,0,97.3074054054057,299.320678710938
1,"Northern","2022-07-20",2022200,2022,200,304.147428571429,0,87.7953714285722,301.824568430583
1,"Northern","2022-07-21",2022201,2022,201,310.902162162162,0,99.9538918918917,302.402168273926
1,"Northern","2022-07-23",2022203,2022,203,312.567567567568,0,102.951621621622,303.533888498942
1,"Northern","2022-07-24",2022204,2022,204,307.297297297297,2,93.4651351351347,303.231700897217
1,"Northern","2022-07-31",2022211,2022,211,302.421621621622,0,84.6889189189197,297.999837239583
1,"Northern","2022-08-01",2022212,2022,212,298.878333333333,0,78.3109999999994,299.016939798991
1,"Northern","2022-08-03",2022214,2022,214,305.685,0,90.563,301.285217285156
1,"Northern","2022-08-04",2022215,2022,215,309.924864864865,1,98.1947567567571,302.808806101481
1,"Northern","2022-08-05",2022216,2022,216,307.245555555556,0,93.3720000000008,303.228974660238
1,"Northern","2022-08-06",2022217,2022,217,310.1175,0,98.5415000000001,301.025563557943
1,"Northern","2022-08-08",2022219,2022,219,308.6936,0,95.97848,302.87678527832
1,"Northern","2022-08-10",2022221,2022,221,308.327567567568,0,95.3196216216224,303.766429901123
1,"Northern","2022-08-11",2022222,2022,222,304.23,0,87.9440000000001,299.831053415934
1,"Northern","2022-08-12",2022223,2022,223,304.335675675676,0,88.1342162162168,296.727085113525
1,"Northern","2022-08-13",2022224,2022,224,307.276756756757,0,93.4281621621626,294.191556294759
1,"Northern","2022-08-14",2022225,2022,225,304.810810810811,0,88.9894594594599,295.070358276367
1,"Northern","2022-08-15",2022226,2022,226,308.661621621622,0,95.9209189189196,294.813897450765
1,"Northern","2022-08-17",2022228,2022,228,305.902162162162,0,90.9538918918917,297.416007995605
1,"Northern","2022-08-18",2022229,2022,229,303.325263157895,0,86.315473684211,296.262949625651
1,"Northern","2022-08-19",2022230,2022,230,306.027567567568,0,91.1796216216224,297.228795369466
1,"Northern","2022-08-20",2022231,2022,231,307.50054054054,0,93.830972972972,299.627578735352
1,"Northern","2022-08-21",2022232,2022,232,304.67875,0,88.75175,297.457997639974
1,"Northern","2022-08-25",2022236,2022,236,304.882666666667,1,89.1188000000006,299.684190114339
1,"Northern","2022-08-26",2022237,2022,237,307.903636363636,1,94.5565454545448,300.243300120036
1,"Northern","2022-08-27",2022238,2022,238,304.644545454545,0,88.690181818181,300.451732635498
1,"Northern","2022-08-28",2022239,2022,239,305.191875,0,89.675375,300.899973551432
1,"Northern","2022-08-29",2022240,2022,240,305.097272727273,0,89.5050909090914,301.268257141113
1,"Northern","2022-08-30",2022241,2022,241,303.155294117647,0,86.0095294117646,300.655030568441
1,"Northern","2022-08-31",2022242,2022,242,309.147567567568,0,96.7956216216224,296.127663930257
1,"Northern","2022-09-01",2022243,2022,243,300.166315789474,0,80.6293684210533,296.117989857992
1,"Northern","2022-09-02",2022244,2022,244,308.386486486486,0,95.4256756756748,295.492418924967
1,"Northern","2022-09-03",2022245,2022,245,302.168571428571,0,84.2334285714279,298.078072865804
1,"Northern","2022-09-05",2022247,2022,247,307.777692307692,0,94.3298461538457,297.546198527018
1,"Northern","2022-09-10",2022252,2022,252,303.424242424242,0,86.4936363636356,293.886025746663
1,"Northern","2022-09-14",2022256,2022,256,299.5,0,79.43,291.996596018473
1,"Northern","2022-09-15",2022257,2022,257,301.238918918919,0,82.5600540540543,293.108029683431
1,"Northern","2022-09-16",2022258,2022,258,301.730555555556,0,83.4450000000009,292.498499552409
1,"Northern","2022-09-17",2022259,2022,259,301.4448,0,82.93064,294.397804260254
1,"Northern","2022-09-18",2022260,2022,260,303.05027027027,0,85.8204864864861,294.117416381836
1,"Northern","2022-09-19",2022261,2022,261,303.727567567568,0,87.0396216216224,296.317092895508
1,"Northern","2022-09-20",2022262,2022,262,304.514444444444,0,88.4559999999992,295.460151672363
1,"Northern","2022-09-21",2022263,2022,263,304.035135135135,0,87.5932432432431,295.301208496094
1,"Northern","2022-09-22",2022264,2022,264,302.608,0,85.0244,292.138886769613
1,"Northern","2022-09-24",2022266,2022,266,294.429444444444,1,70.3029999999993,286.300792694092
1,"Northern","2022-09-27",2022269,2022,269,299.248,0,78.9764,286.451059977214
1,"Northern","2022-09-28",2022270,2022,270,293.062068965517,0,67.8417241379307,283.705248514811
1,"Northern","2022-09-29",2022271,2022,271,295.264324324324,0,71.8057837837832,283.574010213216
1,"Northern","2022-09-30",2022272,2022,272,296.088125,0,73.288625,279.844158172607
1,"Northern","2022-10-07",2022279,2022,279,297.264324324324,0,75.4057837837832,288.870445251465
1,"Northern","2022-10-08",2022280,2022,280,297.936756756757,0,76.6161621621627,281.287667592367
1,"Northern","2022-10-10",2022282,2022,282,292.111351351351,0,66.1304324324319,283.458419799805
1,"Northern","2022-10-28",2022300,2022,300,292.538918918919,0,66.9000540540543,277.619749704997
1,"Northern","2022-10-30",2022302,2022,302,291.795135135135,0,65.5612432432431,282.289994557699
1,"Northern","2022-11-02",2022305,2022,305,294.956666666667,0,71.2520000000006,285.468079884847
1,"Northern","2022-11-03",2022306,2022,306,291.62,0,65.2460000000001,286.382775624593
1,"Northern","2022-11-04",2022307,2022,307,293.555135135135,0,68.729243243243,287.155895233154
1,"Northern","2022-11-05",2022308,2022,308,287.867428571429,0,58.4913714285723,288.243470509847
1,"Northern","2022-11-06",2022309,2022,309,296.633636363636,0,74.2705454545449,287.277751922607
1,"Northern","2022-11-08",2022311,2022,311,297.699393939394,0,76.1889090909092,278.123867034912
1,"Northern","2022-11-09",2022312,2022,312,283.946,0,51.4328000000001,278.180859883626
1,"Northern","2022-11-10",2022313,2022,313,288.611891891892,0,59.8314054054057,283.667217254639
1,"Northern","2022-11-11",2022314,2022,314,292.428108108108,0,66.7005945945945,285.386297861735
1,"Northern","2022-11-13",2022316,2022,316,293.744444444444,0,69.0699999999993,272.365844726562
1,"Northern","2022-11-14",2022317,2022,317,285.764864864865,0,54.706756756757,273.44078318278
1,"Northern","2022-11-15",2022318,2022,318,284.376666666667,0,52.2080000000007,271.143712361654
1,"Northern","2022-11-17",2022320,2022,320,278.46,0,41.558,266.371822357178
1,"Northern","2022-11-18",2022321,2022,321,281.239444444444,0,46.5609999999993,267.321254730225
1,"Northern","2022-11-19",2022322,2022,322,281.818918918919,0,47.6040540540542,268.996129353841
1,"Northern","2022-11-20",2022323,2022,323,280.804324324324,0,45.7777837837832,260.945204416911
1,"Northern","2022-11-21",2022324,2022,324,277.361621621622,0,39.5809189189197,268.306798299154
1,"Northern","2022-11-22",2022325,2022,325,279.494594594595,0,43.4202702702711,272.965216318766
1,"Northern","2022-11-23",2022326,2022,326,285.611891891892,0,54.4314054054057,274.743956247966
1,"Northern","2022-11-24",2022327,2022,327,287.508648648649,0,57.8455675675682,276.003925323486
1,"Northern","2022-11-25",2022328,2022,328,285.392432432432,0,54.0363783783776,273.747519175212
1,"Northern","2022-11-26",2022329,2022,329,279.412,0,43.2716,274.504793802897
1,"Northern","2022-11-27",2022330,2022,330,285.732727272727,1,54.6489090909086,274.057776133219
1,"Northern","2022-12-02",2022335,2022,335,279.786486486487,0,43.9456756756766,271.11367670695
1,"Northern","2022-12-03",2022336,2022,336,279.510810810811,0,43.4494594594598,271.621125539144
1,"Northern","2022-12-05",2022338,2022,338,279.202162162162,1,42.8938918918916,270.54029083252
1,"Northern","2022-12-06",2022339,2022,339,272.814285714286,0,31.3957142857148,272.893936157227
1,"Northern","2022-12-09",2022342,2022,342,286.06,0,55.238,276.392655690511
1,"Northern","2022-12-10",2022343,2022,343,282.828108108108,0,49.4205945945944,270.641806284587
1,"Northern","2022-12-11",2022344,2022,344,279.567567567568,0,43.5516216216225,274.91716003418
1,"Northern","2022-12-14",2022347,2022,347,277.737297297297,0,40.2571351351346,267.822640736898
1,"Northern","2022-12-17",2022350,2022,350,283.123783783784,0,49.9528108108113,268.852392832438
1,"Northern","2022-12-18",2022351,2022,351,278.431304347826,1,41.5063478260869,265.872417449951
1,"Northern","2022-12-19",2022352,2022,352,277.150588235294,0,39.2010588235292,262.914213816325
1,"Northern","2022-12-20",2022353,2022,353,277.478857142857,0,39.7919428571427,267.568701426188
1,"Northern","2022-12-21",2022354,2022,354,277.045555555556,1,39.0120000000009,270.71364847819
1,"Northern","2022-12-22",2022355,2022,355,278.056216216216,1,40.8311891891888,265.900391896566
1,"Northern","2022-12-26",2022359,2022,359,271.561621621622,0,29.1409189189197,262.636409123739
1,"Northern","2022-12-27",2022360,2022,360,272.775675675676,0,31.3262162162168,270.628247578939
1,"Northern","2022-12-29",2022362,2022,362,276.375675675676,0,37.8062162162169,272.38735071818
1,"Northern","2022-12-30",2022363,2022,363,282.036756756757,0,47.9961621621626,275.253302256266
1,"Northern","2022-12-31",2022364,2022,364,283.041081081081,0,49.8039459459459,278.265800476074
1,"Northern","2023-01-02",2023001,2023,1,286.281621621622,0,55.6369189189196,281.361719767253
1,"Northern","2023-01-08",2023007,2023,7,280.119090909091,1,44.5443636363639,271.089577992757
1,"Northern","2023-01-10",2023009,2023,9,281.094594594595,0,46.300270270271,269.787030537923
1,"Northern","2023-01-11",2023010,2023,10,279.494594594595,0,43.4202702702711,271.244608561198
1,"Northern","2023-01-14",2023013,2023,13,282.074054054054,0,48.0632972972972,259.984101613363
1,"Northern","2023-01-16",2023015,2023,15,277.073939393939,0,39.0630909090902,267.068365732829
1,"Northern","2023-01-17",2023016,2023,16,281.558918918919,0,47.1360540540542,273.256811777751
1,"Northern","2023-01-19",2023018,2023,18,285.577837837838,0,54.3701081081084,273.650394439697
1,"Northern","2023-01-21",2023020,2023,20,282.578181818182,0,48.9707272727276,268.120112101237
1,"Northern","2023-01-25",2023024,2023,24,279.884324324324,0,44.1217837837832,265.914120992025
1,"Northern","2023-01-28",2023027,2023,27,278.710625,1,42.009125,269.43341700236
1,"Northern","2023-02-02",2023032,2023,32,274.511666666667,0,34.4510000000006,271.010239919027
1,"Northern","2023-02-03",2023033,2023,33,279.668421052632,0,43.7331578947377,258.206335703532
1,"Northern","2023-02-04",2023034,2023,34,273.3,0,32.2700000000001,255.652904510498
1,"Northern","2023-02-05",2023035,2023,35,274.565405405405,0,34.547729729729,263.39329401652
1,"Northern","2023-02-09",2023039,2023,39,289.311351351351,0,61.0904324324318,276.224281311035
1,"Northern","2023-02-11",2023041,2023,41,287.751891891892,0,58.2834054054056,272.66811243693
1,"Northern","2023-02-12",2023042,2023,42,283.397837837838,0,50.4461081081084,271.699087778727
1,"Northern","2023-02-15",2023045,2023,45,284.708648648649,0,52.8055675675682,276.298950195312
1,"Northern","2023-02-19",2023049,2023,49,280.090810810811,0,44.4934594594598,272.66322962443
1,"Northern","2023-02-20",2023050,2023,50,274.75,0,34.88,276.456183115641
1,"Northern","2023-02-24",2023054,2023,54,283.865517241379,0,51.2879310344822,275.513000488281
1,"Northern","2023-02-25",2023055,2023,55,287.168108108108,0,57.2325945945945,268.598415374756
1,"Northern","2023-02-27",2023057,2023,57,285.698918918919,0,54.5880540540542,272.022083282471
1,"Northern","2023-03-02",2023060,2023,60,283.198333333333,0,50.0869999999994,279.758804321289
1,"Northern","2023-03-06",2023064,2023,64,290.529189189189,0,63.2825405405403,278.695660909017
1,"Northern","2023-03-07",2023065,2023,65,281.605,0,47.2190000000001,270.672370910645
1,"Northern","2023-03-08",2023066,2023,66,286.581621621622,0,56.1769189189196,264.203591664632
1,"Northern","2023-03-09",2023067,2023,67,284.787027027027,0,52.9466486486487,272.040579477946
1,"Northern","2023-03-10",2023068,2023,68,288.092972972973,0,58.8973513513514,271.605456034342
1,"Northern","2023-03-12",2023070,2023,70,281.6225,0,47.2505,271.852869669596
1,"Northern","2023-03-15",2023073,2023,73,282.866111111111,0,49.4889999999999,258.048287709554
1,"Northern","2023-03-16",2023074,2023,74,284.00972972973,0,51.547513513514,272.972985585531
1,"Northern","2023-03-17",2023075,2023,75,290.949189189189,0,64.0385405405402,276.207304636637
1,"Northern","2023-03-19",2023077,2023,77,287.356571428571,0,57.5718285714278,261.527200698853
1,"Northern","2023-03-20",2023078,2023,78,284.151891891892,0,51.8034054054056,272.976538340251
1,"Northern","2023-03-21",2023079,2023,79,287.556216216216,1,57.9311891891888,276.671485900879
1,"Northern","2023-03-22",2023080,2023,80,294.616756756757,0,70.6401621621627,278.65709177653
1,"Northern","2023-03-23",2023081,2023,81,287.092,0,57.0956,281.833128611247
1,"Northern","2023-03-27",2023085,2023,85,293.467027027027,0,68.5706486486486,281.296652475993
1,"Northern","2023-03-30",2023088,2023,88,292.818333333333,0,67.4029999999994,275.012708028158
1,"Northern","2023-03-31",2023089,2023,89,288.238378378378,0,59.1590810810804,276.275498708089
1,"Northern","2023-04-02",2023091,2023,91,291.936756756757,0,65.8161621621627,272.178287506104
1,"Northern","2023-04-03",2023092,2023,92,291.771891891892,0,65.5194054054056,279.186230977376
1,"Northern","2023-04-04",2023093,2023,93,293.123783783784,0,67.9528108108113,286.801418304443
1,"Northern","2023-04-05",2023094,2023,94,300.886486486486,0,81.9256756756748,291.008042653402
1,"Northern","2023-04-10",2023099,2023,99,295.914594594595,1,72.976270270271,281.805814107259
1,"Northern","2023-04-11",2023100,2023,100,297.687027027027,0,76.1666486486486,283.122357686361
1,"Northern","2023-04-12",2023101,2023,101,296.921621621622,0,74.7889189189197,286.523520151774
1,"Northern","2023-04-13",2023102,2023,102,303.794594594595,0,87.1602702702711,291.407897949219
1,"Northern","2023-04-14",2023103,2023,103,306.311351351351,0,91.6904324324318,289.897476196289
1,"Northern","2023-04-15",2023104,2023,104,299.531666666667,0,79.4870000000006,292.573671976725
1,"Northern","2023-04-17",2023106,2023,106,303.945806451613,0,87.4324516129035,285.194394429525
1,"Northern","2023-04-18",2023107,2023,107,299.004324324324,0,78.5377837837832,280.279771169027
1,"Northern","2023-04-19",2023108,2023,108,295.64,0,72.482,283.833634694417
1,"Northern","2023-04-20",2023109,2023,109,298.876216216216,0,78.3071891891888,289.608932495117
1,"Northern","2023-04-21",2023110,2023,110,301.555135135135,0,83.1292432432431,292.693609873454
1,"Northern","2023-04-22",2023111,2023,111,302.635675675676,0,85.0742162162168,286.424326578776
1,"Northern","2023-04-24",2023113,2023,113,295.627222222222,0,72.4589999999996,280.326086680094
1,"Northern","2023-04-25",2023114,2023,114,292.52947368421,0,66.8830526315781,280.840421040853
1,"Northern","2023-04-26",2023115,2023,115,290.914838709677,0,63.9767096774186,282.578397115072
1,"Northern","2023-04-27",2023116,2023,116,296.14,0,73.382,286.228552500407
1,"Northern","2023-05-05",2023124,2023,124,291.576666666667,0,65.1680000000006,284.972296396891
1,"Northern","2023-05-07",2023126,2023,126,301.36972972973,0,82.7955135135141,289.007019042969
1,"Northern","2023-05-11",2023130,2023,130,297.893333333333,1,76.5379999999994,291.06955464681
1,"Northern","2023-05-13",2023132,2023,132,295.12,0,71.546,292.853261311849
1,"Northern","2023-05-15",2023134,2023,134,300.991891891892,0,82.1154054054057,288.449376424154
1,"Northern","2023-05-16",2023135,2023,135,303.045945945946,0,85.8127027027029,290.015385945638
1,"Northern","2023-05-18",2023137,2023,137,298.838378378378,0,78.2390810810805,284.370803833008
1,"Northern","2023-05-19",2023138,2023,138,300.077297297297,0,80.4691351351346,287.079792022705
1,"Northern","2023-05-22",2023141,2023,141,300.041081081081,0,80.4039459459459,292.430805206299
1,"Northern","2023-05-23",2023142,2023,142,304.494594594595,0,88.4202702702711,291.36336517334
1,"Northern","2023-05-24",2023143,2023,143,300.96064516129,0,82.0591612903221,292.26011912028
1,"Northern","2023-05-25",2023144,2023,144,301.273888888889,0,82.6230000000003,288.089256286621
1,"Northern","2023-05-26",2023145,2023,145,302.934594594595,0,85.6122702702711,290.559998830159
1,"Northern","2023-05-27",2023146,2023,146,296.545714285714,0,74.1122857142852,290.691006978353
